tree_id,legal_status,species,address,site_order,site_info,plant_type,care_taker,care_assistant,plant_date,dbh,plot_size,permit_notes,x_coordinate,y_coordinate,latitude,longitude,location
38801,Permitted Site,Lophostemon confertus :: Brisbane Box,,6,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-23 12:00:00.000000 UTC,,,Permit Number 40645,,,,,
48197,Permitted Site,Tree(s) ::,,39,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48188,Permitted Site,Tree(s) ::,,69,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45908,Permitted Site,Tree(s) ::,,54,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48296,Permitted Site,Tree(s) ::,,135,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45027,Permitted Site,Tree(s) ::,,100,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44879,Permitted Site,Tree(s) ::,,123,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
35698,Permitted Site,Liriodendron tulipifera :: Tulip Tree,,10,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-10 12:00:00.000000 UTC,,,Permit Number 38993,,,,,
34235,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1997-06-30 12:00:00.000000 UTC,,,Permit Number 38048,6016895.9178746361,2103845.6985164373,37.757707418448938,-122.38456887610222,"(37.75770741844894, -122.38456887610222)"
44630,Permitted Site,Tree(s) ::,,158,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
36863,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,8,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
48059,Permitted Site,Tree(s) ::,,230,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
84707,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2007-05-17 12:00:00.000000 UTC,,,Permit No. 49325,6001553.34694,2108280.88879,37.769024965974737,-122.43794736859526,"(37.76902496597474, -122.43794736859526)"
46307,Permitted Site,Robinia x ambigua :: Locust,,20,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
44665,Permitted Site,Tree(s) ::,,59,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
47476,Permitted Site,Lophostemon confertus :: Brisbane Box,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2002-05-14 12:00:00.000000 UTC,,,Permit Number 45375,,,,,
44983,Permitted Site,Tree(s) ::,,55,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48123,Permitted Site,Tree(s) ::,,291,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
34132,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-05 12:00:00.000000 UTC,,,Permit Number 37986,,,,,
44918,Permitted Site,Tree(s) ::,,183,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48150,Permitted Site,Tree(s) ::,,246,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48281,Permitted Site,Tree(s) ::,,91,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45015,Permitted Site,Tree(s) ::,,87,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44877,Permitted Site,Tree(s) ::,,150,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
46040,Permitted Site,Tree(s) ::,,108,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48476,Permitted Site,Tree(s) ::,,8,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 45832,,,,,
44677,Permitted Site,Tree(s) ::,,76,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44949,Permitted Site,Tree(s) ::,,171,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48079,Permitted Site,Tree(s) ::,,231,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44626,Permitted Site,Tree(s) ::,,154,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44882,Permitted Site,Tree(s) ::,,155,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
45861,Permitted Site,Tree(s) ::,,97,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
34122,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-05 12:00:00.000000 UTC,,,Permit Number 37981,,,,,
44855,Permitted Site,Tree(s) ::,,17,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44849,Permitted Site,Tree(s) ::,,41,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
30483,Permitted Site,Tree(s) ::,,4,Sidewalk: Curb side : Cutout,Tree,Private,,1956-09-05 12:00:00.000000 UTC,,,Permit Number 147,,,,,
36848,Permitted Site,Pittosporum undulatum :: Victorian Box,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
46288,Permitted Site,Robinia x ambigua :: Locust,,15,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
34914,Permitted Site,Tree(s) ::,,6,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38517,,,,,
44684,Permitted Site,Tree(s) ::,,104,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48347,Permitted Site,Tree(s) ::,,154,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44698,Permitted Site,Tree(s) ::,,82,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
34103,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,4,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-05 12:00:00.000000 UTC,,,Permit Number 37975,,,,,
48078,Permitted Site,Tree(s) ::,,244,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
59232,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1980-07-03 12:00:00.000000 UTC,,,Permit Number 18555,,,,,
48348,Permitted Site,Tree(s) ::,,153,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44676,Permitted Site,Tree(s) ::,,105,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
35693,Permitted Site,Liriodendron tulipifera :: Tulip Tree,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-10 12:00:00.000000 UTC,,,Permit Number 38993,,,,,
35279,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-17 12:00:00.000000 UTC,,,Permit Number 38758,,,,,
44844,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
50777,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,3,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 47304,,,,,
45972,Permitted Site,Tree(s) ::,,119,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
42924,Permitted Site,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-05 12:00:00.000000 UTC,,,Permit Number 42829,,,,,
46144,Permitted Site,Tree(s) ::,,4,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-27 12:00:00.000000 UTC,,,Permit Number 44490,,,,,
35703,Permitted Site,Liriodendron tulipifera :: Tulip Tree,,16,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-10 12:00:00.000000 UTC,,,Permit Number 38993,,,,,
48246,Permitted Site,Tree(s) ::,,110,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48335,Permitted Site,Tree(s) ::,,145,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44967,Permitted Site,Tree(s) ::,,80,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
36842,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
48269,Permitted Site,Tree(s) ::,,120,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
84715,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,9,Sidewalk: Curb side : Cutout,Tree,Private,,2007-05-17 12:00:00.000000 UTC,,,Permit No. 49325,6001553.34694,2108280.88879,37.769024965974737,-122.43794736859526,"(37.76902496597474, -122.43794736859526)"
43481,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,9,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-19 12:00:00.000000 UTC,,,Permit Number 43169,,,,,
44606,Permitted Site,Tree(s) ::,,170,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
34923,Permitted Site,Tree(s) ::,,4,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38517,,,,,
45973,Permitted Site,Tree(s) ::,,134,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44929,Permitted Site,Tree(s) ::,,191,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48099,Permitted Site,Tree(s) ::,,209,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
36561,Permitted Site,Tree(s) ::,,5,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-19 12:00:00.000000 UTC,,,Permit Number 39428,,,,,
46146,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-27 12:00:00.000000 UTC,,,Permit Number 44490,,,,,
36648,Permitted Site,Tree(s) ::,,7,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
45846,Permitted Site,Tree(s) ::,,80,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45768,Permitted Site,Tree(s) ::,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2001-10-24 12:00:00.000000 UTC,,,Permit Number 44413,,,,,
44613,Permitted Site,Tree(s) ::,,167,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
97354,Permitted Site,Tree(s) ::,,4,Unaccepted Street : Yard,Tree,Private,,,,,,,,,,
48295,Permitted Site,Tree(s) ::,,105,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
59490,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1980-12-29 12:00:00.000000 UTC,,,Permit Number 18865,,,,,
48077,Permitted Site,Tree(s) ::,,243,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45848,Permitted Site,Tree(s) ::,,78,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
34860,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,5,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38478,6007910.3641689708,2111288.8512595831,37.777643571368721,-122.41617183970726,"(37.77764357136872, -122.41617183970726)"
48271,Permitted Site,Tree(s) ::,,81,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
36627,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,9,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
48258,Permitted Site,Tree(s) ::,,106,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
43483,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,7,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-19 12:00:00.000000 UTC,,,Permit Number 43169,,,,,
36560,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,7,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-19 12:00:00.000000 UTC,,,Permit Number 39428,,,,,
36625,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
44952,Permitted Site,Tree(s) ::,,65,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48345,Permitted Site,Tree(s) ::,,162,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44706,Permitted Site,Tree(s) ::,,90,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48331,Permitted Site,Tree(s) ::,,141,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48107,Permitted Site,Tree(s) ::,,202,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
36642,Permitted Site,Robinia x ambigua :: Locust,,12,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
34859,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38478,6007910.3641689708,2111288.8512595831,37.777643571368721,-122.41617183970726,"(37.77764357136872, -122.41617183970726)"
45969,Permitted Site,Tree(s) ::,,154,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
34318,Permitted Site,Jacaranda mimosifolia :: Jacaranda,,16,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-14 12:00:00.000000 UTC,,,Permit Number 38095,6011565.6617548456,2101164.3321543303,37.750048765949913,-122.40281462336895,"(37.750048765949906, -122.40281462336897)"
48284,Permitted Site,Tree(s) ::,,107,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
46305,Permitted Site,Robinia x ambigua :: Locust,,8,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
44893,Permitted Site,Tree(s) ::,,127,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
45924,Permitted Site,Tree(s) ::,,44,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48259,Permitted Site,Tree(s) ::,,123,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
33086,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1996-11-05 12:00:00.000000 UTC,,,Permit Number 37336,,,,,
44972,Permitted Site,Tree(s) ::,,44,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44572,Permitted Site,Tree(s) ::,,136,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
46303,Permitted Site,Ulmus parvifolia :: Chinese Elm,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
44835,Permitted Site,Tree(s) ::,,7,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48080,Permitted Site,Tree(s) ::,,204,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48182,Permitted Site,Tree(s) ::,,75,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
36860,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,5,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
44950,Permitted Site,Tree(s) ::,,73,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
45001,Permitted Site,Tree(s) ::,,102,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
45873,Permitted Site,Tree(s) ::,,6,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48297,Permitted Site,Tree(s) ::,,92,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
35743,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-15 12:00:00.000000 UTC,,,Permit Number 39016,,,,,
34855,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,3,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38478,6007910.3641689708,2111288.8512595831,37.777643571368721,-122.41617183970726,"(37.77764357136872, -122.41617183970726)"
35208,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,,13,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-10 12:00:00.000000 UTC,,,Permit Number 38712,,,,,
48251,Permitted Site,Tree(s) ::,,115,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44951,Permitted Site,Tree(s) ::,,64,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
53089,Permitted Site,Tree(s) ::,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2006-10-30 12:00:00.000000 UTC,,,Permit Number 49055,5998806.7397726923,2100246.5661611483,37.746808135862743,-122.44686946800256,"(37.74680813586274, -122.44686946800255)"
38799,Permitted Site,Lophostemon confertus :: Brisbane Box,,9,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-23 12:00:00.000000 UTC,,,Permit Number 40645,,,,,
35176,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,,6,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-10 12:00:00.000000 UTC,,,Permit Number 38712,,,,,
46026,Permitted Site,Tree(s) ::,,204,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48148,Permitted Site,Tree(s) ::,,275,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
38765,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-20 12:00:00.000000 UTC,,,Permit Number 40634,6001679.4366073683,2094405.0490357131,37.730932385820523,-122.43651793794454,"(37.73093238582052, -122.43651793794454)"
35283,Permitted Site,Olea europaea :: Olive Tree,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-17 12:00:00.000000 UTC,,,Permit Number 38758,,,,,
46034,Permitted Site,Tree(s) ::,,175,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44832,Permitted Site,Tree(s) ::,,4,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
46291,Permitted Site,Ulmus parvifolia :: Chinese Elm,,4,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
44605,Permitted Site,Tree(s) ::,,148,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
45932,Permitted Site,Tree(s) ::,,43,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45936,Permitted Site,Tree(s) ::,,47,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48212,Permitted Site,Tree(s) ::,,55,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44621,Permitted Site,Tree(s) ::,,175,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
46302,Permitted Site,Ulmus parvifolia :: Chinese Elm,,5,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
48177,Permitted Site,Tree(s) ::,,70,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
34921,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38517,,,,,
48285,Permitted Site,Tree(s) ::,,95,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
37328,Permitted Site,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-06-15 12:00:00.000000 UTC,,,Permit Number 39838,,,,,
35704,Permitted Site,Liriodendron tulipifera :: Tulip Tree,,17,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-10 12:00:00.000000 UTC,,,Permit Number 38993,,,,,
35174,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,,8,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-10 12:00:00.000000 UTC,,,Permit Number 38712,,,,,
48085,Permitted Site,Tree(s) ::,,195,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
43488,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,4,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-19 12:00:00.000000 UTC,,,Permit Number 43169,,,,,
33084,Permitted Site,Prunus cerasifera :: Cherry Plum,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1996-11-05 12:00:00.000000 UTC,,,Permit Number 37336,,,,,
48058,Permitted Site,Tree(s) ::,,224,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44898,Permitted Site,Tree(s) ::,,144,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48249,Permitted Site,Tree(s) ::,,113,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48213,Permitted Site,Tree(s) ::,,41,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
46020,Permitted Site,Tree(s) ::,,217,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45028,Permitted Site,Tree(s) ::,,101,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44602,Permitted Site,Tree(s) ::,,130,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
43480,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-19 12:00:00.000000 UTC,,,Permit Number 43169,,,,,
36610,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,7,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
48192,Permitted Site,Tree(s) ::,,34,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45880,Permitted Site,Tree(s) ::,,34,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
34972,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1997-12-18 12:00:00.000000 UTC,,,Permit Number 38555,,,,,
48485,Permitted Site,Tree(s) ::,,14,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 45832,,,,,
48121,Permitted Site,Tree(s) ::,,289,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
34856,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,6,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38478,6007910.3641689708,2111288.8512595831,37.777643571368721,-122.41617183970726,"(37.77764357136872, -122.41617183970726)"
